id,image_path,original_image_path,input_type,true,pred,correct,invalid,generated_text,full_output,returncode,wall_s,raw_log_path,mtmd_encode_ms,prompt_eval_ms,prompt_eval_tokens,decode_eval_ms,decode_eval_tokens,total_ms,total_tokens
two_up_00002,data/hagrid_day1/images/two_up/two_up_00002.jpg,,full_image,two_up,peace,False,False,peace,,0,20.49086305899982,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0000_two_up_two_up_00002.txt,8576.0,,,,,,
palm_00002,data/hagrid_day1/images/palm/palm_00002.jpg,,full_image,palm,stop,False,False,stop,,0,14.98839654999938,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0001_palm_palm_00002.txt,8503.0,,,,,,
fist_00002,data/hagrid_day1/images/fist/fist_00002.jpg,,full_image,fist,fist,True,False,fist,,0,15.733512284001336,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0002_fist_fist_00002.txt,8544.0,,,,,,
stop_00003,data/hagrid_day1/images/stop/stop_00003.jpg,,full_image,stop,stop,True,False,stop,,0,15.268588703000205,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0003_stop_stop_00003.txt,8595.0,,,,,,
four_00001,data/hagrid_day1/images/four/four_00001.jpg,,full_image,four,four,True,False,four,,0,15.492014456000106,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0004_four_four_00001.txt,8748.0,,,,,,
like_00001,data/hagrid_day1/images/like/like_00001.jpg,,full_image,like,like,True,False,like,,0,14.99070065900014,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0005_like_like_00001.txt,8667.0,,,,,,
ok_00004,data/hagrid_day1/images/ok/ok_00004.jpg,,full_image,ok,ok,True,False,ok,,0,14.818168847999914,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0006_ok_ok_00004.txt,8591.0,,,,,,
mute_00001,data/hagrid_day1/images/mute/mute_00001.jpg,,full_image,mute,mute,True,False,mute,,0,23.326540339998246,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0007_mute_mute_00001.txt,8548.0,,,,,,
stop_inverted_00004,data/hagrid_day1/images/stop_inverted/stop_inverted_00004.jpg,,full_image,stop_inverted,no_gesture,False,False,no_gesture,,0,16.074975561999963,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0008_stop_inverted_stop_inverted_00004.txt,8794.0,,,,,,
call_00002,data/hagrid_day1/images/call/call_00002.jpg,,full_image,call,call,True,False,call,,0,14.821382263999112,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0009_call_call_00002.txt,8627.0,,,,,,
peace_inverted_00001,data/hagrid_day1/images/peace_inverted/peace_inverted_00001.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,15.02000960299847,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0010_peace_inverted_peace_inverted_00001.txt,8699.0,,,,,,
three2_00003,data/hagrid_day1/images/three2/three2_00003.jpg,,full_image,three2,peace,False,False,peace,,0,13.423246476000713,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0011_three2_three2_00003.txt,7349.0,,,,,,
rock_00000,data/hagrid_day1/images/rock/rock_00000.jpg,,full_image,rock,rock,True,False,rock,,0,43.38496992299952,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0012_rock_rock_00000.txt,8646.0,,,,,,
peace_00002,data/hagrid_day1/images/peace/peace_00002.jpg,,full_image,peace,peace,True,False,peace,,0,14.846044398000231,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0013_peace_peace_00002.txt,8603.0,,,,,,
two_up_inverted_00003,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00003.jpg,,full_image,two_up_inverted,two_up,False,False,two_up,,0,15.566439621999962,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0014_two_up_inverted_two_up_inverted_00003.txt,8762.0,,,,,,
dislike_00001,data/hagrid_day1/images/dislike/dislike_00001.jpg,,full_image,dislike,dislike,True,False,dislike,,0,14.941809459998694,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0015_dislike_dislike_00001.txt,8687.0,,,,,,
three_00001,data/hagrid_day1/images/three/three_00001.jpg,,full_image,three,three,True,False,three,,0,14.759129639000093,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0016_three_three_00001.txt,8608.0,,,,,,
one_00000,data/hagrid_day1/images/one/one_00000.jpg,,full_image,one,one,True,False,one,,0,16.178231071999107,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0017_one_one_00000.txt,8646.0,,,,,,
no_gesture_00000,data/hagrid_day1/images/no_gesture/no_gesture_00000.jpg,,full_image,no_gesture,no_gesture,True,False,no_gesture,,0,15.361345838000489,results/raw_cli/qwen3vl4b_self_q5_k_m_mmprojq8_19/0018_no_gesture_no_gesture_00000.txt,8591.0,,,,,,
