index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
1,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00003.jpg,no_gesture,call,1,0,7.430361,7201.826,197.393,375,0,2,call,
2,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00002.jpg,no_gesture,no_gesture,1,1,7.702115,7120.244,551.025,375,0,4,no_gesture,
3,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00002.jpg,call,call,1,1,7.371495,7147.632,194.514,375,0,2,call,
4,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00002.jpg,palm,palm,1,1,7.543071,7138.217,374.495,375,0,3,palm,
5,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00003.jpg,peace_inverted,peace,1,0,7.389706,7160.523,197.794,375,0,2,peace,
6,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00001.jpg,dislike,dislike,1,1,7.551832,7127.624,390.655,375,0,3,dislike,
7,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00000.jpg,mute,mute,1,1,7.408824,7176.203,202.465,375,0,2,mute,
8,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00001.jpg,one,one,1,1,7.330757,7103.783,194.437,375,0,2,one,
9,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00003.jpg,four,four,1,1,7.435409,7204.342,200.6,375,0,2,four,
10,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00003.jpg,dislike,dislike,1,1,7.571837,7156.243,385.639,375,0,3,dislike,
11,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00002.jpg,three,four,1,0,7.397457,7170.732,194.895,375,0,2,four,
12,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00000.jpg,three,three,1,1,7.389109,7158.387,197.343,375,0,2,three,
13,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00003.jpg,palm,four,1,0,7.345134,7111.628,201.323,375,0,2,four,
14,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00004.jpg,like,like,1,1,7.420628,7184.408,204.61,375,0,2,like,
15,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00001.jpg,call,call,1,1,7.343872,7120.675,190.657,375,0,2,call,
16,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00002.jpg,two_up,peace,1,0,7.356555,7129.572,194.808,375,0,2,peace,
17,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00004.jpg,four,three,1,0,7.393100,7161.443,198.844,375,0,2,three,
18,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00004.jpg,fist,fist,1,1,7.027448,6616.316,379.578,364,0,3,fist,
19,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00001.jpg,no_gesture,no_gesture,1,1,7.368489,6777.164,562.17,364,0,4,no_gesture,
20,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00004.jpg,one,one,1,1,7.379338,7152.884,196.711,375,0,2,one,
21,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00000.jpg,dislike,dislike,1,1,7.382089,6970.205,378.293,375,0,3,dislike,
22,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00002.jpg,peace,peace,1,1,7.343659,7105.165,208.181,375,0,2,peace,
23,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00003.jpg,three2,peace,1,0,6.563527,6320.586,210.432,353,0,2,peace,
24,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00002.jpg,four,four,1,1,7.332308,7103.426,198.343,375,0,2,four,
25,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00000.jpg,two_up_inverted,two_up,1,0,7.477691,7068.555,379.307,375,0,3,two_up,
26,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00004.jpg,three,three,1,1,7.355080,7122.268,202.979,375,0,2,three,
27,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00004.jpg,peace,peace,1,1,7.284126,7053.174,198.111,375,0,2,peace,
28,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00004.jpg,peace_inverted,peace,1,0,6.304521,6076.641,199.579,342,0,2,peace,
29,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00002.jpg,ok,ok,1,1,7.376800,7147.553,196.69,375,0,2,ok,
30,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00000.jpg,stop_inverted,stop,1,0,7.308283,7084.954,191.45,375,0,2,stop,
