index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
1,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00003.jpg,no_gesture,call,1,0,6.464621,6273.805,157.928,375,0,2,call,
2,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00002.jpg,no_gesture,no_gesture,1,1,6.784098,6330.331,420.087,375,0,4,no_gesture,
3,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00002.jpg,call,call,1,1,6.390930,6205.121,157.408,375,0,2,call,
4,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00002.jpg,palm,stop,1,0,6.507180,6318.404,151.287,375,0,2,stop,
5,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00003.jpg,peace_inverted,peace,1,0,6.450557,6247.393,169.201,375,0,2,peace,
6,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00001.jpg,dislike,dislike,1,1,6.661972,6322.045,306.776,375,0,3,dislike,
7,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00000.jpg,mute,mute,1,1,6.401487,6217.169,155.131,375,0,2,mute,
8,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00001.jpg,one,one,1,1,6.506326,6315.499,156.17,375,0,2,one,
9,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00003.jpg,four,four,1,1,6.424563,6231.159,163.236,375,0,2,four,
10,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00003.jpg,dislike,dislike,1,1,6.636764,6308.454,294.777,375,0,3,dislike,
11,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00002.jpg,three,ok,1,0,6.411663,6225.252,155.633,375,0,2,ok,
12,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00000.jpg,three,three,1,1,6.473167,6282.16,158.638,375,0,2,three,
13,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00003.jpg,palm,stop,1,0,6.418389,6231.341,153.313,375,0,2,stop,
14,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00004.jpg,like,like,1,1,6.525694,6327.713,164.658,375,0,2,like,
15,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00001.jpg,call,call,1,1,6.410973,6230.643,146.797,375,0,2,call,
16,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00002.jpg,two_up,peace,1,0,6.495603,6308.267,155.071,375,0,2,peace,
17,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00004.jpg,four,three,1,0,6.444667,6246.554,164.65,375,0,2,three,
18,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00004.jpg,fist,fist,1,1,6.184159,5844.136,308.84,364,0,3,fist,
19,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00001.jpg,no_gesture,no_gesture,1,1,6.277298,5810.087,439.424,364,0,4,no_gesture,
20,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00004.jpg,one,one,1,1,6.433545,6248.906,154.644,375,0,2,one,
21,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00000.jpg,dislike,dislike,1,1,6.666251,6334.623,297.147,375,0,3,dislike,
22,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00002.jpg,peace,peace,1,1,6.416757,6228.418,159.714,375,0,2,peace,
23,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00003.jpg,three2,peace,1,0,5.806446,5593.274,181.091,353,0,2,peace,
24,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00002.jpg,four,four,1,1,6.373666,6191.08,152.038,375,0,2,four,
25,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00000.jpg,two_up_inverted,peace,1,0,6.503836,6313.574,155.701,375,0,2,peace,
26,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00004.jpg,three,three,1,1,6.430060,6234.357,161.873,375,0,2,three,
27,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00004.jpg,peace,peace,1,1,6.499183,6307.64,158.834,375,0,2,peace,
28,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00004.jpg,peace_inverted,peace,1,0,5.303438,5115.235,161.028,342,0,2,peace,
29,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00002.jpg,ok,ok,1,1,6.520730,6320.277,164.488,375,0,2,ok,
30,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00000.jpg,stop_inverted,stop,1,0,6.432236,6250.837,149.964,375,0,2,stop,
31,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00002.jpg,peace_inverted,peace,1,0,6.517625,6326.521,156.817,375,0,2,peace,
32,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00004.jpg,two_up_inverted,two_up,1,0,6.571918,6249.016,292.739,375,0,3,two_up,
33,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00002.jpg,three2,peace,1,0,5.399235,5208.527,162.703,342,0,2,peace,
34,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00004.jpg,two_up,peace,1,0,6.443261,6253.712,156.639,375,0,2,peace,
35,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00003.jpg,like,like,1,1,6.370240,6184.435,155.654,375,0,2,like,
36,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00004.jpg,mute,mute,1,1,6.484237,6298.016,153.445,375,0,2,mute,
37,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00002.jpg,stop_inverted,stop,1,0,6.406378,6214.446,156.182,375,0,2,stop,
38,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00003.jpg,one,one,1,1,6.495637,6308.321,152.303,375,0,2,one,
39,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00004.jpg,dislike,dislike,1,1,6.555800,6227.655,294.386,375,0,3,dislike,
40,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00000.jpg,three2,three,1,0,6.456941,6280.045,147.755,375,0,2,three,
41,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop/stop_00004.jpg,stop,stop,1,1,6.400126,6217.721,150.688,375,0,2,stop,
42,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00004.jpg,call,call,1,1,6.515828,6323.006,158.458,375,0,2,call,
43,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00000.jpg,four,four,1,1,6.409044,6219.037,157.836,375,0,2,four,
44,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00000.jpg,fist,fist,1,1,5.625051,5294.222,303.317,342,0,3,fist,
45,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00001.jpg,four,four,1,1,6.441483,6254.15,158.472,375,0,2,four,
46,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00001.jpg,mute,mute,1,1,6.500401,6300.862,167.758,375,0,2,mute,
