id,image_path,original_image_path,input_type,true,pred,correct,invalid,generated_text,full_output,returncode,wall_s,raw_log_path,mtmd_encode_ms,prompt_eval_ms,prompt_eval_tokens,decode_eval_ms,decode_eval_tokens,total_ms,total_tokens
two_up_00002,data/hagrid_day1/images/two_up/two_up_00002.jpg,,full_image,two_up,peace,False,False,peace,,0,82.05526416999965,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0000_two_up_two_up_00002.txt,8484.0,,,,,,
palm_00002,data/hagrid_day1/images/palm/palm_00002.jpg,,full_image,palm,stop,False,False,stop,,0,21.175285013001485,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0001_palm_palm_00002.txt,8448.0,,,,,,
fist_00002,data/hagrid_day1/images/fist/fist_00002.jpg,,full_image,fist,fist,True,False,fist,,0,14.15981744400051,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0002_fist_fist_00002.txt,8461.0,,,,,,
stop_00003,data/hagrid_day1/images/stop/stop_00003.jpg,,full_image,stop,stop,True,False,stop,,0,13.948479089000102,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0003_stop_stop_00003.txt,8456.0,,,,,,
four_00001,data/hagrid_day1/images/four/four_00001.jpg,,full_image,four,four,True,False,four,,0,13.969698060000155,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0004_four_four_00001.txt,8529.0,,,,,,
like_00001,data/hagrid_day1/images/like/like_00001.jpg,,full_image,like,like,True,False,like,,0,13.896389483999883,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0005_like_like_00001.txt,8438.0,,,,,,
ok_00004,data/hagrid_day1/images/ok/ok_00004.jpg,,full_image,ok,ok,True,False,ok,,0,13.944838323999647,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0006_ok_ok_00004.txt,8447.0,,,,,,
mute_00001,data/hagrid_day1/images/mute/mute_00001.jpg,,full_image,mute,mute,True,False,mute,,0,13.90689280100014,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0007_mute_mute_00001.txt,8440.0,,,,,,
stop_inverted_00004,data/hagrid_day1/images/stop_inverted/stop_inverted_00004.jpg,,full_image,stop_inverted,peace,False,False,peace,,0,13.969457238001269,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0008_stop_inverted_stop_inverted_00004.txt,8441.0,,,,,,
call_00002,data/hagrid_day1/images/call/call_00002.jpg,,full_image,call,call,True,False,call,,0,14.375325570999848,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0009_call_call_00002.txt,8745.0,,,,,,
peace_inverted_00001,data/hagrid_day1/images/peace_inverted/peace_inverted_00001.jpg,,full_image,peace_inverted,peace,False,False,peace,,0,14.100993351001307,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0010_peace_inverted_peace_inverted_00001.txt,8524.0,,,,,,
three2_00003,data/hagrid_day1/images/three2/three2_00003.jpg,,full_image,three2,peace,False,False,peace,,0,12.650315990000308,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0011_three2_three2_00003.txt,7199.0,,,,,,
rock_00000,data/hagrid_day1/images/rock/rock_00000.jpg,,full_image,rock,rock,True,False,rock,,0,13.906155536998995,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0012_rock_rock_00000.txt,8416.0,,,,,,
peace_00002,data/hagrid_day1/images/peace/peace_00002.jpg,,full_image,peace,peace,True,False,peace,,0,13.999897232000876,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0013_peace_peace_00002.txt,8467.0,,,,,,
two_up_inverted_00003,data/hagrid_day1/images/two_up_inverted/two_up_inverted_00003.jpg,,full_image,two_up_inverted,two_up,False,False,two_up,,0,14.12525405499946,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0014_two_up_inverted_two_up_inverted_00003.txt,8441.0,,,,,,
dislike_00001,data/hagrid_day1/images/dislike/dislike_00001.jpg,,full_image,dislike,dislike,True,False,dislike,,0,14.11295696399975,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0015_dislike_dislike_00001.txt,8494.0,,,,,,
three_00001,data/hagrid_day1/images/three/three_00001.jpg,,full_image,three,peace,False,False,peace,,0,13.918542662000618,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0016_three_three_00001.txt,8457.0,,,,,,
one_00000,data/hagrid_day1/images/one/one_00000.jpg,,full_image,one,one,True,False,one,,0,14.095794457998636,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0017_one_one_00000.txt,8534.0,,,,,,
no_gesture_00000,data/hagrid_day1/images/no_gesture/no_gesture_00000.jpg,,full_image,no_gesture,call,False,False,call,,0,13.895282495999709,results/raw_cli/qwen3vl4b_self_q3_k_m_mmprojq8_19/0018_no_gesture_no_gesture_00000.txt,8448.0,,,,,,
