index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
1,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00003.jpg,no_gesture,call,1,0,6.541733,6306.353,198.415,375,0,2,call,
2,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00002.jpg,no_gesture,no_gesture,1,1,6.868010,6351.928,482.976,375,0,4,no_gesture,
3,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00002.jpg,call,call,1,1,6.576019,6355.897,190.128,375,0,2,call,
4,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00002.jpg,palm,four,1,0,6.450471,6238.778,179.762,375,0,2,four,
5,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00003.jpg,peace_inverted,peace,1,0,6.548541,6331.251,181.886,375,0,2,peace,
6,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00001.jpg,dislike,dislike,1,1,6.628617,6251.585,343.254,375,0,3,dislike,
7,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/mute/mute_00000.jpg,mute,mute,1,1,6.534280,6314.478,188.201,375,0,2,mute,
8,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00001.jpg,one,one,1,1,6.604405,6387.774,185.249,375,0,2,one,
9,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00003.jpg,four,four,1,1,6.533775,6310.037,192.363,375,0,2,four,
10,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00003.jpg,dislike,dislike,1,1,6.739788,6354.225,356.09,375,0,3,dislike,
11,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00002.jpg,three,four,1,0,6.607211,6383.77,190.349,375,0,2,four,
12,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00000.jpg,three,three,1,1,6.520758,6299.737,187.73,375,0,2,three,
13,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/palm/palm_00003.jpg,palm,four,1,0,6.578947,6350.538,196.142,375,0,2,four,
14,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00004.jpg,like,like,1,1,6.479678,6263.28,185.132,375,0,2,like,
15,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/call/call_00001.jpg,call,call,1,1,6.597976,6382.13,181.738,375,0,2,call,
16,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00002.jpg,two_up,peace,1,0,6.490874,6265.496,194.821,375,0,2,peace,
17,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00004.jpg,four,four,1,1,6.563768,6343.263,186.684,375,0,2,four,
18,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/fist/fist_00004.jpg,fist,fist,1,1,6.330144,5950.066,345.941,364,0,3,fist,
19,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/no_gesture/no_gesture_00001.jpg,no_gesture,no_gesture,1,1,6.435608,5891.338,515.386,364,0,4,no_gesture,
20,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/one/one_00004.jpg,one,one,1,1,6.478457,6257.405,189.624,375,0,2,one,
21,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/dislike/dislike_00000.jpg,dislike,dislike,1,1,6.805722,6426.038,344.967,375,0,3,dislike,
22,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00002.jpg,peace,peace,1,1,6.441328,6234.062,178.767,375,0,2,peace,
23,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00003.jpg,three2,peace,1,0,5.809376,5571.421,206.497,353,0,2,peace,
24,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/four/four_00002.jpg,four,four,1,1,6.597503,6380.019,185.599,375,0,2,four,
25,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00000.jpg,two_up_inverted,peace,1,0,6.481634,6270.888,176.294,375,0,2,peace,
26,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three/three_00004.jpg,three,three,1,1,6.552219,6332.852,186.678,375,0,2,three,
27,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace/peace_00004.jpg,peace,peace,1,1,6.504769,6271.927,198.404,375,0,2,peace,
28,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00004.jpg,peace_inverted,peace,1,0,5.458729,5227.889,201.409,342,0,2,peace,
29,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/ok/ok_00002.jpg,ok,ok,1,1,6.489679,6274.781,183.207,375,0,2,ok,
30,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/stop_inverted/stop_inverted_00000.jpg,stop_inverted,stop,1,0,6.594448,6374.8,185.818,375,0,2,stop,
31,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/peace_inverted/peace_inverted_00002.jpg,peace_inverted,peace,1,0,6.526687,6303.209,192.314,375,0,2,peace,
32,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up_inverted/two_up_inverted_00004.jpg,two_up_inverted,two_up,1,0,6.738075,6349.983,355.753,375,0,3,two_up,
33,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/three2/three2_00002.jpg,three2,peace,1,0,5.463458,5253.647,183.825,342,0,2,peace,
34,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/two_up/two_up_00004.jpg,two_up,peace,1,0,6.502624,6286.416,183.785,375,0,2,peace,
35,/home/andrewchen/vlm-edge-project/data/hagrid_day1_resize336/images/like/like_00003.jpg,like,like,1,1,6.591577,6372.973,188.207,375,0,2,like,
