index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
1,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/stop/stop_00010.jpg,stop,palm,1,0,1.988865,1682.975,264.707,375,0,3,palm,
2,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/stop_inverted/stop_inverted_00007.jpg,stop_inverted,stop,1,0,1.848204,1679.25,129.239,375,0,2,stop,
3,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/like/like_00005.jpg,like,like,1,1,1.840458,1670.459,129.103,375,0,2,like,
4,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/two_up_inverted/two_up_inverted_00000.jpg,two_up_inverted,peace,1,0,1.829246,1661.719,127.51,375,0,2,peace,
5,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/one/one_00000.jpg,one,one,1,1,1.835555,1668.858,127.537,375,0,2,one,
6,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/peace_inverted/peace_inverted_00008.jpg,peace_inverted,peace,1,0,1.838658,1670.146,128.808,375,0,2,peace,
7,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/three2/three2_00011.jpg,three2,peace,1,0,1.834402,1665.646,127.681,375,0,2,peace,
8,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/ok/ok_00002.jpg,ok,ok,1,1,1.826162,1659.749,127.443,375,0,2,ok,
9,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/peace/peace_00010.jpg,peace,peace,1,1,1.826831,1659.069,128.412,375,0,2,peace,
10,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/ok/ok_00017.jpg,ok,ok,1,1,1.850492,1681.309,128.424,375,0,2,ok,
11,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/three2/three2_00016.jpg,three2,peace,1,0,1.821746,1662.162,128.486,375,0,2,peace,
12,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/mute/mute_00006.jpg,mute,mute,1,1,1.830683,1660.605,127.507,375,0,2,mute,
13,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/one/one_00015.jpg,one,one,1,1,1.826768,1658.16,127.381,375,0,2,one,
14,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/no_gesture/no_gesture_00008.jpg,no_gesture,fist,1,0,1.929183,1631.538,258.475,364,0,3,fist,
15,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/stop/stop_00005.jpg,stop,stop,1,1,1.851020,1679.906,130.614,375,0,2,stop,
16,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/two_up/two_up_00018.jpg,two_up,peace,1,0,1.831810,1665.32,126.828,375,0,2,peace,
17,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/peace_inverted/peace_inverted_00015.jpg,peace_inverted,peace,1,0,1.809321,1659.143,128.441,375,0,2,peace,
18,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/mute/mute_00017.jpg,mute,mute,1,1,1.752346,1586.184,127.771,353,0,2,mute,
19,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/rock/rock_00013.jpg,rock,call,1,0,1.842873,1674.831,127.571,375,0,2,call,
20,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/peace_inverted/peace_inverted_00013.jpg,peace_inverted,peace,1,0,1.834639,1667.484,128.258,375,0,2,peace,
21,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/stop_inverted/stop_inverted_00015.jpg,stop_inverted,stop,1,0,1.830796,1662.288,127.759,375,0,2,stop,
22,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/no_gesture/no_gesture_00006.jpg,no_gesture,no_gesture,1,1,1.914820,1497.585,384.322,320,0,4,no_gesture,
23,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/fist/fist_00014.jpg,fist,fist,1,1,1.990495,1684.214,264.224,375,0,3,fist,
24,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/three/three_00011.jpg,three,peace,1,0,1.842188,1673.838,128.516,375,0,2,peace,
25,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/peace/peace_00005.jpg,peace,peace,1,1,1.832851,1663.309,128.885,375,0,2,peace,
26,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/rock/rock_00006.jpg,rock,rock,1,1,1.846312,1677.285,129.533,375,0,2,rock,
27,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/no_gesture/no_gesture_00002.jpg,no_gesture,fist,1,0,1.963169,1661.024,262.727,375,0,3,fist,
28,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/stop/stop_00002.jpg,stop,stop,1,1,1.846032,1673.946,128.974,375,0,2,stop,
29,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/rock/rock_00007.jpg,rock,rock,1,1,1.837110,1668.085,128.794,375,0,2,rock,
30,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/palm/palm_00012.jpg,palm,stop,1,0,1.833859,1667.984,127.536,375,0,2,stop,
31,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/three2/three2_00001.jpg,three2,peace,1,0,1.836169,1667.386,127.495,375,0,2,peace,
32,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/ok/ok_00016.jpg,ok,ok,1,1,1.830297,1660.728,127.75,375,0,2,ok,
33,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/peace_inverted/peace_inverted_00005.jpg,peace_inverted,peace,1,0,1.822076,1669.556,130.006,375,0,2,peace,
34,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/stop/stop_00004.jpg,stop,stop,1,1,1.829988,1661.696,127.747,375,0,2,stop,
35,/home/andrewchen/vlm-edge-project/data/hagrid_380_resize336/images/one/one_00016.jpg,one,one,1,1,1.740864,1575.919,127.931,353,0,2,one,
