index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
1,data/hagrid_380_resize336/images/stop/stop_00010.jpg,stop,palm,1,0,1.872109,1612.563,217.773,375,0,3,palm,
2,data/hagrid_380_resize336/images/stop_inverted/stop_inverted_00007.jpg,stop_inverted,stop,1,0,1.741263,1596.137,103.655,375,0,2,stop,
3,data/hagrid_380_resize336/images/like/like_00005.jpg,like,like,1,1,1.738447,1592.112,105.522,375,0,2,like,
4,data/hagrid_380_resize336/images/two_up_inverted/two_up_inverted_00000.jpg,two_up_inverted,peace,1,0,1.743477,1600.357,102.965,375,0,2,peace,
5,data/hagrid_380_resize336/images/one/one_00000.jpg,one,one,1,1,1.743345,1597.609,106.258,375,0,2,one,
6,data/hagrid_380_resize336/images/peace_inverted/peace_inverted_00008.jpg,peace_inverted,peace,1,0,1.739007,1595.458,103.065,375,0,2,peace,
7,data/hagrid_380_resize336/images/three2/three2_00011.jpg,three2,peace,1,0,1.736394,1591.356,103.298,375,0,2,peace,
8,data/hagrid_380_resize336/images/ok/ok_00002.jpg,ok,ok,1,1,1.741729,1598.674,103.932,375,0,2,ok,
9,data/hagrid_380_resize336/images/peace/peace_00010.jpg,peace,peace,1,1,1.728514,1585.941,102.748,375,0,2,peace,
10,data/hagrid_380_resize336/images/ok/ok_00017.jpg,ok,ok,1,1,1.731343,1585.596,104.224,375,0,2,ok,
11,data/hagrid_380_resize336/images/three2/three2_00016.jpg,three2,peace,1,0,1.735270,1590.381,102.85,375,0,2,peace,
12,data/hagrid_380_resize336/images/mute/mute_00006.jpg,mute,mute,1,1,1.731984,1586.907,102.436,375,0,2,mute,
13,data/hagrid_380_resize336/images/one/one_00015.jpg,one,one,1,1,1.732219,1586.621,103.639,375,0,2,one,
14,data/hagrid_380_resize336/images/no_gesture/no_gesture_00008.jpg,no_gesture,no_gesture,1,1,1.909494,1558.943,310.855,364,0,4,no_gesture,
15,data/hagrid_380_resize336/images/stop/stop_00005.jpg,stop,stop,1,1,1.743627,1599.783,102.869,375,0,2,stop,
16,data/hagrid_380_resize336/images/two_up/two_up_00018.jpg,two_up,peace,1,0,1.744010,1597.68,105.545,375,0,2,peace,
17,data/hagrid_380_resize336/images/peace_inverted/peace_inverted_00015.jpg,peace_inverted,peace,1,0,1.736466,1592.114,104.032,375,0,2,peace,
18,data/hagrid_380_resize336/images/mute/mute_00017.jpg,mute,mute,1,1,1.669017,1527.664,102.754,353,0,2,mute,
