index,image_path,true_label,predicted_label,valid,correct,wall_s,prompt_ms,predicted_ms,prompt_tokens,cached_tokens,predicted_tokens,raw_response,error
1,data/hagrid_380_resize336/images/stop/stop_00010.jpg,stop,palm,1,0,1.999893,1707.832,253.475,375,0,3,palm,
2,data/hagrid_380_resize336/images/stop_inverted/stop_inverted_00007.jpg,stop_inverted,stop,1,0,1.860556,1696.141,122.819,375,0,2,stop,
3,data/hagrid_380_resize336/images/like/like_00005.jpg,like,like,1,1,1.854285,1687.967,125.246,375,0,2,like,
4,data/hagrid_380_resize336/images/two_up_inverted/two_up_inverted_00000.jpg,two_up_inverted,peace,1,0,1.839084,1677.893,120.761,375,0,2,peace,
5,data/hagrid_380_resize336/images/one/one_00000.jpg,one,one,1,1,1.837465,1678.098,119.961,375,0,2,one,
6,data/hagrid_380_resize336/images/peace_inverted/peace_inverted_00008.jpg,peace_inverted,peace,1,0,1.837609,1676.026,121.289,375,0,2,peace,
7,data/hagrid_380_resize336/images/three2/three2_00011.jpg,three2,peace,1,0,1.839052,1676.005,120.537,375,0,2,peace,
8,data/hagrid_380_resize336/images/ok/ok_00002.jpg,ok,ok,1,1,1.837137,1677.61,120.623,375,0,2,ok,
9,data/hagrid_380_resize336/images/peace/peace_00010.jpg,peace,peace,1,1,1.839483,1679.291,120.742,375,0,2,peace,
10,data/hagrid_380_resize336/images/ok/ok_00017.jpg,ok,ok,1,1,1.839976,1677.83,120.939,375,0,2,ok,
11,data/hagrid_380_resize336/images/three2/three2_00016.jpg,three2,peace,1,0,1.841022,1678.799,120.78,375,0,2,peace,
12,data/hagrid_380_resize336/images/mute/mute_00006.jpg,mute,mute,1,1,1.842751,1679.426,120.422,375,0,2,mute,
13,data/hagrid_380_resize336/images/one/one_00015.jpg,one,one,1,1,1.840339,1677.696,121.105,375,0,2,one,
14,data/hagrid_380_resize336/images/no_gesture/no_gesture_00008.jpg,no_gesture,no_gesture,1,1,2.060665,1654.649,366.187,364,0,4,no_gesture,
15,data/hagrid_380_resize336/images/stop/stop_00005.jpg,stop,stop,1,1,1.863278,1700.599,121.695,375,0,2,stop,
